Price,Area,Location,BHK,Resale,SwimmingPool,LandscapedGardens,ClubHouse,CarParking,LiftAvailable,price_per_sq_ft
18900000,900,Ville Parle East,2,True,True,True,True,True,True,21000.0
29000000,950,Ville Parle East,2,True,True,True,True,True,True,30526.315789473683
27500000,1200,Ville Parle East,2,True,True,True,True,True,True,22916.666666666668
25000000,720,Ville Parle East,2,True,True,True,True,True,True,34722.22222222222
29000000,900,Ville Parle East,2,True,True,True,True,True,True,32222.222222222223
13500000,690,Ville Parle East,2,True,True,True,True,True,True,19565.217391304348
28000000,1400,Ville Parle East,2,True,True,True,True,True,True,20000.0
32500000,1400,Ville Parle East,2,True,True,True,True,True,True,23214.285714285714
26000000,1278,Ville Parle East,2,True,True,True,True,True,True,20344.287949921752
26500000,1100,Ville Parle East,2,True,True,True,True,True,True,24090.909090909092
15500000,772,Ville Parle East,2,False,True,True,True,True,True,20077.720207253886
25000000,837,Ville Parle East,2,False,True,True,True,True,True,29868.57825567503
32500000,1130,Ville Parle East,3,True,True,True,True,True,True,28761.061946902653
27900000,980,Ville Parle East,2,False,True,True,True,True,True,28469.38775510204
10000000,320,Ville Parle East,1,True,True,True,True,True,True,31250.0
6700000,320,Ville Parle East,1,True,True,True,True,True,True,20937.5
28400000,805,Ville Parle East,2,False,True,True,True,True,True,35279.50310559006
28800000,845,Ville Parle East,2,False,True,True,True,True,True,34082.84023668639
29500000,853,Ville Parle East,2,False,True,True,True,True,True,34583.821805392734
29500000,853,Ville Parle East,2,False,True,True,True,True,True,34583.821805392734
2700000,650,Virar,1,False,False,False,False,False,False,4153.846153846154
2800000,650,Virar,1,True,True,False,True,True,True,4307.692307692308
7500000,975,Virar,2,False,True,True,True,True,True,7692.307692307692
7031000,1030,Virar,3,False,True,True,True,True,True,6826.21359223301
4800000,650,Virar,1,False,True,True,True,True,True,7384.615384615385
2600000,650,Virar,1,True,True,True,True,True,True,4000.0
3446000,412,Virar,1,False,True,True,True,True,True,8364.077669902912
4656000,426,Virar,1,False,True,True,True,True,True,10929.577464788732
4300000,581,Virar,1,False,True,True,True,True,True,7401.032702237521
6400000,843,Virar,2,False,True,True,True,True,True,7591.933570581257
2700000,680,Virar,1,True,True,True,True,True,True,3970.5882352941176
4067000,665,Virar,1,False,True,True,True,True,True,6115.789473684211
6200000,690,Virar,1,False,True,True,True,True,True,8985.507246376812
6100000,830,Virar,2,False,True,True,True,True,True,7349.3975903614455
3300000,690,Virar,1,False,True,True,True,True,True,4782.608695652174
2200000,600,Virar,1,True,True,True,True,True,True,3666.6666666666665
4067000,665,Virar,1,False,True,True,True,True,True,6115.789473684211
7700000,1335,Virar,4,False,True,True,True,True,True,5767.790262172284
4794000,412,Virar,1,False,True,True,True,True,True,11635.922330097088
7700000,1335,Virar,4,False,True,True,True,True,True,5767.790262172284
4794000,412,Virar,1,False,True,True,True,True,True,11635.922330097088
7700000,1335,Virar,4,False,True,True,True,True,True,5767.790262172284
4794000,412,Virar,1,False,True,True,True,True,True,11635.922330097088
4361000,387,Virar,1,False,True,True,True,True,True,11268.7338501292
4100000,630,Virar,1,False,True,True,True,True,True,6507.936507936508
3900000,910,Virar,1,False,True,True,True,True,True,4285.714285714285
6300000,910,Virar,2,False,True,True,True,True,True,6923.076923076923
9000000,910,Virar,2,False,True,True,True,True,True,9890.10989010989
3925000,338,Virar,1,False,True,True,True,True,True,11612.426035502958
5000000,372,Virar,1,False,True,True,True,True,True,13440.860215053763
5000000,1335,Virar,4,False,True,True,True,True,True,3745.318352059925
3600000,412,Virar,1,False,True,True,True,True,True,8737.864077669903
3622000,635,Virar,1,False,True,True,True,True,True,5703.937007874016
3892000,805,Virar,1,False,True,True,True,True,True,4834.782608695652
2677000,830,Virar,1,False,True,True,True,True,True,3225.3012048192772
3690000,835,Virar,1,False,True,True,True,True,True,4419.161676646707
4275000,760,Virar,1,False,True,True,True,True,True,5625.0
2520000,595,Virar,1,False,True,True,True,True,True,4235.294117647059
4004999,630,Virar,1,False,True,True,True,True,True,6357.14126984127
4095000,660,Virar,1,False,True,True,True,True,True,6204.545454545455
2767000,560,Virar,1,False,True,True,True,True,True,4941.071428571428
3645000,755,Virar,1,False,True,True,True,True,True,4827.814569536424
4410000,615,Virar,1,False,True,True,True,True,True,7170.731707317073
3960000,810,Virar,1,False,True,True,True,True,True,4888.888888888889
3829999,665,Virar,1,False,True,True,True,True,True,5759.396992481203
4907000,630,Virar,1,False,True,True,True,True,True,7788.888888888889
2500000,690,Virar,1,False,True,True,True,True,True,3623.1884057971015
5300000,650,Virar,1,False,True,True,True,True,True,8153.846153846154
2950000,506,Virar,1,True,True,True,True,True,True,5830.0395256917
12000000,800,Virar,2,True,True,True,True,True,True,15000.0
2600000,640,Virar,1,True,True,True,True,True,True,4062.5
2600000,640,Virar,1,True,True,True,True,True,True,4062.5
10000000,890,Virar,2,True,True,True,True,True,True,11235.955056179775
2000000,420,Virar East,1,False,False,False,False,False,False,4761.9047619047615
2500000,540,Virar East,1,True,False,False,False,False,False,4629.62962962963
2250000,415,Virar East,1,False,False,False,False,False,False,5421.686746987952
2100000,370,Virar East,1,True,False,True,False,True,False,5675.675675675676
2500000,540,Virar East,1,False,False,False,False,False,False,4629.62962962963
2357000,540,Virar East,1,False,True,True,True,True,True,4364.814814814815
3600000,555,Virar East,1,False,True,True,True,True,True,6486.486486486487
2500000,555,Virar East,1,False,True,True,True,True,True,4504.504504504504
4300000,545,Virar East,1,False,True,True,True,True,True,7889.908256880734
3000000,715,Virar East,1,True,True,True,True,True,True,4195.804195804196
2800000,715,Virar East,1,True,True,True,True,True,True,3916.083916083916
2500000,615,Virar East,1,True,True,True,True,True,True,4065.040650406504
4200000,610,Virar East,1,False,True,True,True,True,True,6885.245901639344
3000000,560,Virar East,1,True,True,True,True,True,True,5357.142857142857
3500000,575,Virar West,1,True,True,True,True,True,True,6086.95652173913
12000000,650,Virar West,1,True,True,True,True,True,True,18461.53846153846
2100000,500,Virar West,1,True,True,True,True,True,True,4200.0
3900000,910,Virar West,1,False,True,True,True,True,True,4285.714285714285
4800000,600,Virar West,1,True,True,True,True,True,True,8000.0
2500000,590,Virar West,1,False,True,True,True,True,True,4237.28813559322
3100000,660,Virar West,1,False,True,True,True,True,True,4696.969696969697
33000000,1245,Wadala,3,True,True,True,True,True,True,26506.024096385543
29000000,1153,Wadala,3,True,True,True,True,True,True,25151.77797051171
28800000,1638,Wadala,3,False,True,True,True,True,True,17582.417582417584
30000000,1701,Wadala,3,False,True,True,True,True,True,17636.68430335097
25400000,1431,Wadala,2,False,True,True,True,True,True,17749.82529699511
31000000,1267,Wadala,3,True,True,True,True,True,True,24467.2454617206
12500000,510,Wadala,1,True,True,True,True,True,True,24509.803921568626
18900000,1086,Wadala,3,False,True,True,True,True,True,17403.31491712707
13899999,925,Wadala,2,False,True,True,True,True,True,15027.025945945947
30000000,1655,Wadala,3,False,True,True,True,True,True,18126.888217522657
27000000,1440,Wadala,3,True,True,True,True,True,True,18750.0
6500000,850,Wadala,2,False,True,True,True,True,True,7647.058823529412
15300000,880,Wadala,2,True,True,True,True,True,True,17386.363636363636
13799999,906,Wadala,2,False,True,True,True,True,True,15231.78697571744
15800000,1395,Wadala,2,False,True,True,True,True,True,11326.16487455197
15500000,680,Wadala East Wadala,1,True,False,False,False,True,True,22794.117647058825
15000000,880,Wadala East Wadala,2,True,False,False,False,True,True,17045.454545454544
15000000,880,Wadala East Wadala,2,True,False,False,False,True,True,17045.454545454544
14000000,690,Wadala East Wadala,1,True,False,False,False,True,True,20289.855072463768
15000000,880,Wadala East Wadala,2,True,False,False,False,True,True,17045.454545454544
15000000,880,Wadala East Wadala,2,True,False,False,False,True,True,17045.454545454544
14000000,690,Wadala East Wadala,1,True,False,False,False,True,True,20289.855072463768
21000000,1371,Wadala East Wadala,3,True,True,True,True,True,True,15317.286652078774
32500000,1543,Wadala East Wadala,3,True,True,True,True,True,True,21062.864549578742
21000000,1250,Wadala East Wadala,3,True,True,True,True,True,True,16800.0
30000000,1150,matunga east,3,True,True,True,True,True,True,26086.956521739132
18000000,1296,matunga east,3,True,True,True,True,True,True,13888.888888888889
30000000,1296,matunga east,3,True,True,True,True,True,True,23148.14814814815
25500000,1150,matunga east,3,True,True,True,True,True,True,22173.91304347826
30000000,1296,matunga east,3,True,True,True,True,True,True,23148.14814814815
25500000,1250,matunga east,3,True,True,True,True,True,True,20400.0
25500000,1296,matunga east,3,True,True,True,True,True,True,19675.925925925927
18500000,1296,matunga east,3,True,True,True,True,True,True,14274.691358024691
11000000,850,matunga east,2,True,True,True,True,True,True,12941.176470588236
11000000,850,matunga east,2,True,True,True,True,True,True,12941.176470588236
2011000,595,mumbai,1,True,True,True,True,True,True,3379.831932773109
2014999,597,mumbai,1,True,True,True,True,True,True,3375.20770519263
2021000,598,mumbai,1,True,True,True,True,True,True,3379.598662207358
2100000,600,mumbai,1,True,True,True,True,True,True,3500.0
13000000,630,mumbai,1,True,True,True,True,True,True,20634.920634920636
11100000,653,mumbai,1,True,True,True,True,True,True,16998.468606431852
11100000,653,mumbai,1,True,True,True,True,True,True,16998.468606431852
7700000,653,mumbai,1,True,True,True,True,True,True,11791.730474732007
13000000,1210,other,2,True,False,True,True,True,True,10743.801652892562
9000000,560,other,1,True,False,False,False,False,False,16071.42857142857
5500000,400,other,1,True,False,True,False,True,True,13750.0
8000000,650,other,1,True,False,False,False,True,False,12307.692307692309
11500000,860,other,1,True,True,True,False,True,True,13372.093023255815
18500000,1038,other,2,False,True,True,True,False,True,17822.736030828517
9200000,400,other,1,True,False,False,False,True,True,23000.0
34100000,1500,other,3,True,False,False,False,True,True,22733.333333333332
11000000,585,other,1,True,False,False,False,True,True,18803.418803418805
17900000,1000,other,2,True,False,False,False,True,True,17900.0
19500000,1050,other,2,True,False,False,False,True,True,18571.428571428572
19500000,1014,other,2,True,False,False,False,True,True,19230.76923076923
11500000,600,other,1,True,False,False,False,True,True,19166.666666666668
10500000,700,other,2,True,False,False,False,True,True,15000.0
2100000,529,other,1,False,False,False,False,False,False,3969.7542533081287
3400000,730,other,1,True,False,False,False,True,False,4657.534246575343
5000000,578,other,1,True,False,False,False,True,False,8650.519031141868
5000000,650,other,1,True,False,False,False,True,False,7692.307692307692
4000000,600,other,1,True,False,False,False,True,False,6666.666666666667
5000000,600,other,1,True,False,False,False,True,False,8333.333333333334
6250000,625,other,1,True,False,False,False,True,False,10000.0
4800000,600,other,1,True,False,False,False,True,False,8000.0
3800000,560,other,1,True,False,False,False,True,False,6785.714285714285
3600000,580,other,1,True,False,False,False,True,False,6206.896551724138
4400000,530,other,1,True,False,False,False,True,False,8301.88679245283
2600000,380,other,1,True,False,False,False,True,False,6842.105263157895
2600000,400,other,1,True,False,False,False,False,False,6500.0
3400000,730,other,1,True,False,False,False,True,False,4657.534246575343
18500000,1038,other,2,False,True,True,True,False,True,17822.736030828517
18600000,1067,other,2,False,True,True,False,True,True,17432.052483598876
13799999,1020,other,2,False,False,True,True,True,True,13529.410784313726
14000000,671,other,1,False,True,True,False,True,True,20864.381520119226
9600000,900,other,1,True,False,True,False,True,True,10666.666666666666
2010000,600,other,1,False,False,False,False,True,True,3350.0
2005000,575,other,1,False,False,False,False,True,True,3486.9565217391305
2548000,675,other,1,False,False,False,False,True,True,3774.814814814815
2492000,660,other,1,False,False,False,False,True,True,3775.757575757576
2418000,640,other,1,False,False,False,True,True,True,3778.125
16700000,1150,other,2,True,False,True,False,True,True,14521.739130434782
2900000,350,other,1,True,False,True,False,True,True,8285.714285714286
11500000,950,other,2,True,False,True,False,True,True,12105.263157894737
6200000,660,other,1,True,False,False,False,True,True,9393.939393939394
2100000,770,other,1,False,False,False,False,False,False,2727.2727272727275
3700000,550,other,1,True,False,False,False,False,False,6727.272727272727
5000000,650,other,1,True,False,False,False,False,True,7692.307692307692
2700000,350,other,1,True,False,False,False,False,False,7714.285714285715
11000000,550,other,1,True,False,False,False,False,False,20000.0
3682000,715,other,1,False,False,False,True,True,True,5149.650349650349
3600000,575,other,1,False,True,False,False,False,True,6260.869565217391
5200000,580,other,1,True,False,True,False,True,True,8965.51724137931
3682000,715,other,1,False,False,False,True,True,True,5149.650349650349
3600000,575,other,1,False,True,False,False,False,True,6260.869565217391
3985000,670,other,1,False,True,True,False,True,True,5947.761194029851
2650000,673,other,1,False,True,True,True,True,True,3937.592867756315
4900000,650,other,1,True,False,True,True,True,True,7538.461538461538
4900000,650,other,1,True,False,True,True,True,True,7538.461538461538
3588000,690,other,1,False,False,True,True,True,True,5200.0
3700000,650,other,1,True,False,True,False,True,True,5692.307692307692
5400000,547,other,1,False,False,False,False,True,True,9872.029250457039
5400000,547,other,1,False,False,False,False,True,True,9872.029250457039
18000000,1462,other,3,False,True,True,True,True,True,12311.901504787962
8500000,676,other,1,False,True,True,True,True,True,12573.96449704142
2035000,574,other,1,True,True,True,True,True,True,3545.2961672473866
12500000,1151,other,2,True,False,False,True,True,True,10860.121633362294
7500000,725,other,1,True,False,False,True,True,False,10344.827586206897
17000000,1245,other,2,True,False,False,False,True,True,13654.618473895582
18500000,1052,other,2,True,False,False,True,True,True,17585.55133079848
8500000,650,other,2,True,False,False,False,True,True,13076.923076923076
8500000,650,other,2,True,False,False,False,True,True,13076.923076923076
18800000,1350,other,3,True,False,False,False,True,True,13925.925925925925
18000000,1350,other,3,True,False,False,False,True,True,13333.333333333334
19000000,1350,other,3,True,False,False,False,True,True,14074.074074074075
19000000,1150,other,3,True,False,False,False,True,True,16521.739130434784
14500000,950,other,2,True,False,False,False,True,True,15263.157894736842
26000000,1350,other,3,True,False,False,False,True,True,19259.25925925926
28000000,1350,other,3,True,False,False,False,True,True,20740.74074074074
7500000,725,other,1,True,False,False,True,True,False,10344.827586206897
17600000,1100,other,2,True,False,False,False,True,True,16000.0
7500000,385,other,1,True,False,False,False,True,True,19480.51948051948
9500000,850,other,2,True,False,False,False,True,True,11176.470588235294
7000000,450,other,1,True,False,False,False,True,True,15555.555555555555
26000000,1350,other,3,True,False,False,False,True,True,19259.25925925926
19000000,1350,other,3,True,False,False,False,True,True,14074.074074074075
18000000,1350,other,3,True,False,False,False,True,True,13333.333333333334
19100000,1100,other,3,True,False,False,False,True,True,17363.636363636364
